matrix_index,block_group
370510019034,370510019034
370510020011,370510020011
370510020012,370510020012
370510020021,370510020021
370510020022,370510020022
370510020023,370510020023
370510020024,370510020024
370510021001,370510021001
370510021002,370510021002
370510021003,370510021003
370510022001,370510022001
370510022002,370510022002
370510023011,370510023011
370510023012,370510023012
370510023013,370510023013
370510023021,370510023021
370510023022,370510023022
370510024011,370510024011
370510024012,370510024012
370510024021,370510024021
370510024022,370510024022
370510025011,370510025011
370510025012,370510025012
370510025013,370510025013
370510025014,370510025014
370510025031,370510025031
370510025032,370510025032
370510025033,370510025033
370510025041,370510025041
370510025042,370510025042
370510025043,370510025043
370510025051,370510025051
370510025052,370510025052
370510025061,370510025061
370510025062,370510025062
370510025063,370510025063
370510026001,370510026001
370510026002,370510026002
370510026003,370510026003
370510027011,370510027011
370510027012,370510027012
370510027021,370510027021
370510027022,370510027022
370510027023,370510027023
370510027024,370510027024
370510028011,370510028011
370510028012,370510028012
370510028021,370510028021
370510028022,370510028022
370510029001,370510029001
370510029002,370510029002
370510029003,370510029003
370510029004,370510029004
370510030021,370510030021
370510030022,370510030022
370510030031,370510030031
370510030032,370510030032
370510030033,370510030033
370510030041,370510030041
370510030042,370510030042
370510030043,370510030043
370510031021,370510031021
370510031022,370510031022
370510031023,370510031023
370510031031,370510031031
370510031032,370510031032
370510031033,370510031033
370510031051,370510031051
370510031052,370510031052
370510031061,370510031061
370510031062,370510031062
370510032031,370510032031
370510032032,370510032032
370510032033,370510032033
370510032034,370510032034
370510032051,370510032051
370510032052,370510032052
370510032053,370510032053
370510032061,370510032061
370510032062,370510032062
370510032063,370510032063
370510032071,370510032071
370510032072,370510032072
370510032073,370510032073
370510032081,370510032081
370510032082,370510032082
370510032083,370510032083
370510032091,370510032091
370510032092,370510032092
370510033021,370510033021
370510033022,370510033022
370510033023,370510033023
370510033041,370510033041
370510033042,370510033042
370510033043,370510033043
370510033044,370510033044
370510033045,370510033045
370510033046,370510033046
370510033071,370510033071
370510033072,370510033072
370510033073,370510033073
370510033074,370510033074
370510033101,370510033101
370510033102,370510033102
370510033103,370510033103
370510033104,370510033104
370510033111,370510033111
370510033112,370510033112
370510033121,370510033121
370510033122,370510033122
370510033123,370510033123
370510033124,370510033124
370510033131,370510033131
370510033132,370510033132
370510033141,370510033141
370510033142,370510033142
370510033143,370510033143
370510033151,370510033151
370510033152,370510033152
370510033153,370510033153
370510033161,370510033161
370510033162,370510033162
370510033171,370510033171
370510033172,370510033172
370510033181,370510033181
370510033182,370510033182
370510034011,370510034011
370510034012,370510034012
370510034013,370510034013
370510034031,370510034031
370510034032,370510034032
370510034033,370510034033
370510034041,370510034041
370510034042,370510034042
370510034081,370510034081
370510034082,370510034082
370510034083,370510034083
370510034091,370510034091
370510034101,370510034101
370510034102,370510034102
370510035011,370510035011
370510035012,370510035012
370510035013,370510035013
370510035021,370510035021
370510035022,370510035022
370510036011,370510036011
370510036012,370510036012
370510036013,370510036013
370510036021,370510036021
370510036022,370510036022
370510036023,370510036023
370510037001,370510037001
370510037002,370510037002
370510037003,370510037003
370510037004,370510037004
370510038001,370510038001
370510038002,370510038002
370510038003,370510038003
370519801001,370519801001
370519802001,370519802001
370531101011,370531101011
370531101021,370531101021
370531102011,370531102011
370531102012,370531102012
370531102021,370531102021
370531102022,370531102022
370531103011,370531103011
370531103012,370531103012
370531103021,370531103021
370531103022,370531103022
370531104011,370531104011
370531104012,370531104012
370531104013,370531104013
370531104031,370531104031
370531104032,370531104032
370531104040,370531104040
370531104041,370531104041
370539901000,370539901000
370559701011,370559701011
370559701012,370559701012
370559701013,370559701013
370559701020,370559701020
370559701021,370559701021
370559701022,370559701022
370559702001,370559702001
370559702002,370559702002
370559702003,370559702003
370559702004,370559702004
370559703010,370559703010
370559703011,370559703011
370559703012,370559703012
370559703021,370559703021
370559703022,370559703022
370559704000,370559704000
370559704001,370559704001
370559704002,370559704002
370559704003,370559704003
370559705010,370559705010
370559705011,370559705011
370559705021,370559705021
370559705022,370559705022
370559705023,370559705023
370559705024,370559705024
370559706010,370559706010
370559706011,370559706011
370559706012,370559706012
370559706013,370559706013
370559706014,370559706014
370559706020,370559706020
370559706021,370559706021
370559901000,370559901000
370559902000,370559902000
370570601011,370570601011
370570601012,370570601012
370570601013,370570601013
370570601014,370570601014
370570601031,370570601031
370570601032,370570601032
370570601041,370570601041
370570601042,370570601042
370570601043,370570601043
370570602011,370570602011
370570602012,370570602012
370570602013,370570602013
370570602014,370570602014
370570602021,370570602021
370570602031,370570602031
370570602032,370570602032
370570602033,370570602033
370570603011,370570603011
370570603012,370570603012
370570603013,370570603013
370570603021,370570603021
370570603022,370570603022
370570603023,370570603023
370570603031,370570603031
370570603032,370570603032
370570603033,370570603033
370570603041,370570603041
370570603042,370570603042
370570604001,370570604001
370570604002,370570604002
370570604003,370570604003
370570605001,370570605001
370570605002,370570605002
370570605003,370570605003
370570605004,370570605004
370570606011,370570606011
370570606012,370570606012
370570606021,370570606021
370570606022,370570606022
370570607001,370570607001
370570607002,370570607002
370570607003,370570607003
370570607004,370570607004
370570608001,370570608001
370570608002,370570608002
370570608003,370570608003
370570609001,370570609001
370570609002,370570609002
370570609003,370570609003
370570609004,370570609004
370570609005,370570609005
370570610001,370570610001
370570610002,370570610002
370570610003,370570610003
370570610004,370570610004
370570611011,370570611011
370570611012,370570611012
370570611021,370570611021
370570611022,370570611022
370570611023,370570611023
370570612021,370570612021
370570612022,370570612022
370570612031,370570612031
370570612032,370570612032
370570612041,370570612041
370570612042,370570612042
370570613001,370570613001
370570613002,370570613002
370570614001,370570614001
370570614002,370570614002
370570614003,370570614003
370570615011,370570615011
370570615012,370570615012
370570615013,370570615013
370570615021,370570615021
370570615022,370570615022
370570615023,370570615023
370570616001,370570616001
370570616002,370570616002
370570616003,370570616003
370570617011,370570617011
370570617012,370570617012
370570617031,370570617031
370570617032,370570617032
370570617033,370570617033
370570617041,370570617041
370570617042,370570617042
370570617051,370570617051
370570617052,370570617052
370570618031,370570618031
370570618032,370570618032
370570618051,370570618051
370570618052,370570618052
370570618061,370570618061
370570618062,370570618062
370570618063,370570618063
370570618071,370570618071
370570618072,370570618072
370570618081,370570618081
370570618082,370570618082
370570618083,370570618083
370570619021,370570619021
370570619022,370570619022
370570619023,370570619023
370570619031,370570619031
370570619032,370570619032
370570619041,370570619041
370570619042,370570619042
370570620011,370570620011
370570620012,370570620012
370570620013,370570620013
370570620021,370570620021
370570620022,370570620022
370570620023,370570620023
370570620024,370570620024
370590801011,370590801011
370590801012,370590801012
370590801021,370590801021
370590801022,370590801022
370590802001,370590802001
370590802002,370590802002
370590802003,370590802003
370590802004,370590802004
370590803011,370590803011
370590803012,370590803012
370590803021,370590803021
370590803022,370590803022
370590804001,370590804001
370590804002,370590804002
