NAME,state,county,tract,block_group,GOID
Mecklenburg County,37,119,005855,3,371190058553
Mecklenburg County,37,119,005856,1,371190058561
Mecklenburg County,37,119,005857,1,371190058571
Mecklenburg County,37,119,005858,1,371190058581
Mecklenburg County,37,119,005858,2,371190058582
Mecklenburg County,37,119,005859,1,371190058591
Mecklenburg County,37,119,005860,1,371190058601
Mecklenburg County,37,119,005860,2,371190058602
Mecklenburg County,37,119,005861,1,371190058611
Mecklenburg County,37,119,005861,2,371190058612
Mecklenburg County,37,119,005862,1,371190058621
Mecklenburg County,37,119,005863,1,371190058631
Mecklenburg County,37,119,005863,2,371190058632
Mecklenburg County,37,119,005864,1,371190058641
Mecklenburg County,37,119,005864,2,371190058642
Mecklenburg County,37,119,005865,1,371190058651
Mecklenburg County,37,119,005866,1,371190058661
Mecklenburg County,37,119,005866,2,371190058662
Mecklenburg County,37,119,005866,3,371190058663
Mecklenburg County,37,119,005867,1,371190058671
Mecklenburg County,37,119,005867,2,371190058672
Mecklenburg County,37,119,005868,1,371190058681
Mecklenburg County,37,119,005908,1,371190059081
Mecklenburg County,37,119,005910,1,371190059101
Mecklenburg County,37,119,005910,2,371190059102
Mecklenburg County,37,119,005913,1,371190059131
Mecklenburg County,37,119,005913,2,371190059132
Mecklenburg County,37,119,005913,3,371190059133
Mecklenburg County,37,119,005913,4,371190059134
Mecklenburg County,37,119,005915,1,371190059151
Mecklenburg County,37,119,005915,2,371190059152
Mecklenburg County,37,119,005916,1,371190059161
Mecklenburg County,37,119,005916,2,371190059162
Mecklenburg County,37,119,005918,1,371190059181
Mecklenburg County,37,119,005918,2,371190059182
Mecklenburg County,37,119,005918,3,371190059183
Mecklenburg County,37,119,005919,1,371190059191
Mecklenburg County,37,119,005919,2,371190059192
Mecklenburg County,37,119,005920,1,371190059201
Mecklenburg County,37,119,005920,2,371190059202
Mecklenburg County,37,119,005921,1,371190059211
Mecklenburg County,37,119,005922,1,371190059221
Mecklenburg County,37,119,005922,2,371190059222
Mecklenburg County,37,119,005923,1,371190059231
Mecklenburg County,37,119,005923,2,371190059232
Mecklenburg County,37,119,005924,1,371190059241
Mecklenburg County,37,119,005924,2,371190059242
Mecklenburg County,37,119,005925,1,371190059251
Mecklenburg County,37,119,005926,1,371190059261
Mecklenburg County,37,119,005926,2,371190059262
Mecklenburg County,37,119,005927,1,371190059271
Mecklenburg County,37,119,005927,2,371190059272
Mecklenburg County,37,119,005928,1,371190059281
Mecklenburg County,37,119,005929,1,371190059291
Mecklenburg County,37,119,005929,2,371190059292
Mecklenburg County,37,119,005930,1,371190059301
Mecklenburg County,37,119,005931,1,371190059311
Mecklenburg County,37,119,005931,2,371190059312
Mecklenburg County,37,119,005932,1,371190059321
Mecklenburg County,37,119,006005,1,371190060051
Mecklenburg County,37,119,006005,2,371190060052
Mecklenburg County,37,119,006008,1,371190060081
Mecklenburg County,37,119,006008,2,371190060082
Mecklenburg County,37,119,006009,1,371190060091
Mecklenburg County,37,119,006009,2,371190060092
Mecklenburg County,37,119,006011,1,371190060111
Mecklenburg County,37,119,006012,1,371190060121
Mecklenburg County,37,119,006012,2,371190060122
Mecklenburg County,37,119,006013,1,371190060131
Mecklenburg County,37,119,006013,2,371190060132
Mecklenburg County,37,119,006014,1,371190060141
Mecklenburg County,37,119,006014,2,371190060142
Mecklenburg County,37,119,006015,1,371190060151
Mecklenburg County,37,119,006015,2,371190060152
Mecklenburg County,37,119,006016,1,371190060161
Mecklenburg County,37,119,006016,2,371190060162
Mecklenburg County,37,119,006103,1,371190061031
Mecklenburg County,37,119,006103,2,371190061032
Mecklenburg County,37,119,006105,1,371190061051
Mecklenburg County,37,119,006108,1,371190061081
Mecklenburg County,37,119,006108,2,371190061082
Mecklenburg County,37,119,006109,1,371190061091
Mecklenburg County,37,119,006110,1,371190061101
Mecklenburg County,37,119,006110,2,371190061102
Mecklenburg County,37,119,006110,3,371190061103
Mecklenburg County,37,119,006111,1,371190061111
Mecklenburg County,37,119,006111,2,371190061112
Mecklenburg County,37,119,006112,1,371190061121
Mecklenburg County,37,119,006112,2,371190061122
Mecklenburg County,37,119,006113,1,371190061131
Mecklenburg County,37,119,006113,2,371190061132
Mecklenburg County,37,119,006114,1,371190061141
Mecklenburg County,37,119,006114,2,371190061142
Mecklenburg County,37,119,006115,1,371190061151
Mecklenburg County,37,119,006115,2,371190061152
Mecklenburg County,37,119,006208,1,371190062081
Mecklenburg County,37,119,006208,2,371190062082
Mecklenburg County,37,119,006209,1,371190062091
Mecklenburg County,37,119,006209,2,371190062092
Mecklenburg County,37,119,006209,3,371190062093
Mecklenburg County,37,119,006210,1,371190062101
Mecklenburg County,37,119,006210,2,371190062102
Mecklenburg County,37,119,006211,1,371190062111
Mecklenburg County,37,119,006211,2,371190062112
Mecklenburg County,37,119,006212,1,371190062121
Mecklenburg County,37,119,006212,2,371190062122
Mecklenburg County,37,119,006214,1,371190062141
Mecklenburg County,37,119,006214,2,371190062142
Mecklenburg County,37,119,006216,1,371190062161
Mecklenburg County,37,119,006217,1,371190062171
Mecklenburg County,37,119,006217,2,371190062172
Mecklenburg County,37,119,006218,1,371190062181
Mecklenburg County,37,119,006219,1,371190062191
Mecklenburg County,37,119,006220,1,371190062201
Mecklenburg County,37,119,006220,2,371190062202
Mecklenburg County,37,119,006221,1,371190062211
Mecklenburg County,37,119,006222,1,371190062221
Mecklenburg County,37,119,006222,2,371190062222
Mecklenburg County,37,119,006223,1,371190062231
Mecklenburg County,37,119,006224,1,371190062241
Mecklenburg County,37,119,006305,1,371190063051
Mecklenburg County,37,119,006306,1,371190063061
Mecklenburg County,37,119,006307,1,371190063071
Mecklenburg County,37,119,006307,2,371190063072
Mecklenburg County,37,119,006308,1,371190063081
Mecklenburg County,37,119,006309,1,371190063091
Mecklenburg County,37,119,006310,1,371190063101
Mecklenburg County,37,119,006311,1,371190063111
Mecklenburg County,37,119,006311,2,371190063112
Mecklenburg County,37,119,006403,1,371190064031
Mecklenburg County,37,119,006403,2,371190064032
Mecklenburg County,37,119,006403,3,371190064033
Mecklenburg County,37,119,006404,1,371190064041
Mecklenburg County,37,119,006404,2,371190064042
Mecklenburg County,37,119,006404,3,371190064043
Mecklenburg County,37,119,006407,1,371190064071
Mecklenburg County,37,119,006407,2,371190064072
Mecklenburg County,37,119,006408,1,371190064081
Mecklenburg County,37,119,006408,2,371190064082
Mecklenburg County,37,119,006409,1,371190064091
Mecklenburg County,37,119,006410,1,371190064101
Mecklenburg County,37,119,006410,2,371190064102
Mecklenburg County,37,119,006411,1,371190064111
Mecklenburg County,37,119,006411,2,371190064112
Mecklenburg County,37,119,980100,1,371199801001
Mecklenburg County,37,119,980200,1,371199802001
Mecklenburg County,37,119,980300,1,371199803001
Mitchell County,37,121,950100,1,371219501001
Mitchell County,37,121,950100,2,371219501002
Mitchell County,37,121,950200,1,371219502001
Mitchell County,37,121,950200,2,371219502002
Mitchell County,37,121,950200,3,371219502003
Mitchell County,37,121,950300,1,371219503001
Mitchell County,37,121,950300,2,371219503002
Mitchell County,37,121,950300,3,371219503003
Mitchell County,37,121,950400,1,371219504001
Mitchell County,37,121,950400,2,371219504002
Mitchell County,37,121,950400,3,371219504003
Montgomery County,37,123,960101,1,371239601011
Montgomery County,37,123,960102,1,371239601021
Montgomery County,37,123,960102,2,371239601022
Montgomery County,37,123,960102,3,371239601023
Montgomery County,37,123,960102,4,371239601024
Montgomery County,37,123,960201,1,371239602011
Montgomery County,37,123,960201,2,371239602012
Montgomery County,37,123,960202,1,371239602021
Montgomery County,37,123,960202,2,371239602022
Montgomery County,37,123,960202,3,371239602023
Montgomery County,37,123,960301,1,371239603011
Montgomery County,37,123,960302,1,371239603021
Montgomery County,37,123,960302,2,371239603022
Montgomery County,37,123,960401,1,371239604011
Montgomery County,37,123,960401,2,371239604012
Montgomery County,37,123,960402,1,371239604021
Montgomery County,37,123,960402,2,371239604022
Montgomery County,37,123,960402,3,371239604023
Montgomery County,37,123,960501,1,371239605011
Montgomery County,37,123,960501,2,371239605012
Montgomery County,37,123,960502,1,371239605021
Montgomery County,37,123,960502,2,371239605022
Moore County,37,125,950100,1,371259501001
Moore County,37,125,950100,2,371259501002
Moore County,37,125,950100,3,371259501003
Moore County,37,125,950201,1,371259502011
Moore County,37,125,950201,2,371259502012
Moore County,37,125,950201,3,371259502013
Moore County,37,125,950202,1,371259502021
Moore County,37,125,950202,2,371259502022
Moore County,37,125,950202,3,371259502023
Moore County,37,125,950303,1,371259503031
Moore County,37,125,950304,1,371259503041
Moore County,37,125,950304,2,371259503042
Moore County,37,125,950304,3,371259503043
Moore County,37,125,950305,1,371259503051
Moore County,37,125,950305,2,371259503052
Moore County,37,125,950305,3,371259503053
Moore County,37,125,950306,1,371259503061
Moore County,37,125,950402,1,371259504021
Moore County,37,125,950402,2,371259504022
Moore County,37,125,950403,1,371259504031
Moore County,37,125,950403,2,371259504032
Moore County,37,125,950403,3,371259504033
Moore County,37,125,950404,1,371259504041
Moore County,37,125,950404,2,371259504042
Moore County,37,125,950503,1,371259505031
Moore County,37,125,950503,2,371259505032
Moore County,37,125,950504,1,371259505041
Moore County,37,125,950505,1,371259505051
Moore County,37,125,950506,1,371259505061
Moore County,37,125,950506,2,371259505062
Moore County,37,125,950506,3,371259505063
Moore County,37,125,950507,1,371259505071
Moore County,37,125,950507,2,371259505072
Moore County,37,125,950601,1,371259506011
Moore County,37,125,950601,2,371259506012
Moore County,37,125,950601,3,371259506013
Moore County,37,125,950603,1,371259506031
Moore County,37,125,950603,2,371259506032
Moore County,37,125,950603,3,371259506033
Moore County,37,125,950603,4,371259506034
Moore County,37,125,950604,1,371259506041
Moore County,37,125,950604,2,371259506042
Moore County,37,125,950702,1,371259507021
Moore County,37,125,950702,2,371259507022
Moore County,37,125,950703,1,371259507031
Moore County,37,125,950703,2,371259507032
Moore County,37,125,950704,1,371259507041
Moore County,37,125,950704,2,371259507042
Moore County,37,125,950801,1,371259508011
Moore County,37,125,950801,2,371259508012
Moore County,37,125,950801,3,371259508013
Moore County,37,125,950801,4,371259508014
Moore County,37,125,950802,1,371259508021
Moore County,37,125,950802,2,371259508022
Moore County,37,125,950802,3,371259508023
Moore County,37,125,950802,4,371259508024
Moore County,37,125,950900,1,371259509001
Moore County,37,125,950900,2,371259509002
Moore County,37,125,950900,3,371259509003
Moore County,37,125,951001,1,371259510011
Moore County,37,125,951001,2,371259510012
Moore County,37,125,951001,3,371259510013
Moore County,37,125,951002,1,371259510021
Moore County,37,125,951101,1,371259511011
Moore County,37,125,951101,2,371259511012
Moore County,37,125,951101,3,371259511013
Moore County,37,125,951102,1,371259511021
Moore County,37,125,951102,2,371259511022
Moore County,37,125,951102,3,371259511023
Moore County,37,125,951200,1,371259512001
Moore County,37,125,951200,2,371259512002
Moore County,37,125,951200,3,371259512003
Nash County,37,127,010200,1,371270102001
Nash County,37,127,010200,2,371270102002
Nash County,37,127,010200,3,371270102003
Nash County,37,127,010200,4,371270102004
Nash County,37,127,010200,5,371270102005
Nash County,37,127,010301,1,371270103011
Nash County,37,127,010301,2,371270103012
Nash County,37,127,010301,3,371270103013
Nash County,37,127,010301,4,371270103014
Nash County,37,127,010302,1,371270103021
Nash County,37,127,010302,2,371270103022
Nash County,37,127,010400,1,371270104001
Nash County,37,127,010400,2,371270104002
Nash County,37,127,010400,3,371270104003
Nash County,37,127,010503,1,371270105031
Nash County,37,127,010503,2,371270105032
Nash County,37,127,010504,1,371270105041
Nash County,37,127,010504,2,371270105042
Nash County,37,127,010504,3,371270105043
Nash County,37,127,010504,4,371270105044
Nash County,37,127,010505,1,371270105051
Nash County,37,127,010505,2,371270105052
Nash County,37,127,010505,3,371270105053
Nash County,37,127,010505,4,371270105054
Nash County,37,127,010506,1,371270105061
Nash County,37,127,010506,2,371270105062
Nash County,37,127,010506,3,371270105063
Nash County,37,127,010601,1,371270106011
Nash County,37,127,010601,2,371270106012
Nash County,37,127,010603,1,371270106031
Nash County,37,127,010604,1,371270106041
Nash County,37,127,010604,2,371270106042
Nash County,37,127,010604,3,371270106043
Nash County,37,127,010700,1,371270107001
Nash County,37,127,010700,2,371270107002
Nash County,37,127,010700,3,371270107003
Nash County,37,127,010801,1,371270108011
Nash County,37,127,010802,1,371270108021
Nash County,37,127,010802,2,371270108022
Nash County,37,127,010802,3,371270108023
Nash County,37,127,010802,4,371270108024
Nash County,37,127,010900,1,371270109001
Nash County,37,127,010900,2,371270109002
Nash County,37,127,010900,3,371270109003
Nash County,37,127,010900,4,371270109004
Nash County,37,127,011000,1,371270110001
Nash County,37,127,011000,2,371270110002
Nash County,37,127,011000,3,371270110003
Nash County,37,127,011101,1,371270111011
Nash County,37,127,011101,2,371270111012
Nash County,37,127,011101,3,371270111013
Nash County,37,127,011103,1,371270111031
Nash County,37,127,011103,2,371270111032
Nash County,37,127,011103,3,371270111033
Nash County,37,127,011103,4,371270111034
Nash County,37,127,011104,1,371270111041
Nash County,37,127,011104,2,371270111042
Nash County,37,127,011201,1,371270112011
Nash County,37,127,011201,2,371270112012
Nash County,37,127,011202,1,371270112021
Nash County,37,127,011202,2,371270112022
Nash County,37,127,011300,1,371270113001
Nash County,37,127,011300,2,371270113002
Nash County,37,127,011300,3,371270113003
Nash County,37,127,011400,1,371270114001
Nash County,37,127,011400,2,371270114002
Nash County,37,127,011400,3,371270114003
Nash County,37,127,011501,1,371270115011
Nash County,37,127,011501,2,371270115012
Nash County,37,127,011502,1,371270115021
Nash County,37,127,011502,2,371270115022
Nash County,37,127,011502,3,371270115023
New Hanover County,37,129,010100,1,371290101001
New Hanover County,37,129,010100,2,371290101002
New Hanover County,37,129,010100,3,371290101003
New Hanover County,37,129,010200,1,371290102001
New Hanover County,37,129,010200,2,371290102002
New Hanover County,37,129,010200,3,371290102003
New Hanover County,37,129,010300,1,371290103001
New Hanover County,37,129,010300,2,371290103002
New Hanover County,37,129,010300,3,371290103003
New Hanover County,37,129,010300,4,371290103004
New Hanover County,37,129,010300,5,371290103005
New Hanover County,37,129,010400,1,371290104001
New Hanover County,37,129,010400,2,371290104002
New Hanover County,37,129,010400,3,371290104003
New Hanover County,37,129,010501,1,371290105011
New Hanover County,37,129,010501,2,371290105012
New Hanover County,37,129,010501,3,371290105013
New Hanover County,37,129,010503,1,371290105031
New Hanover County,37,129,010503,2,371290105032
New Hanover County,37,129,010504,1,371290105041
